NW	0.0924657534246575	0.014336917562724
NX	0	0
NY	0.0771001150747986	0.0600706713780919
NZ	0	0
OO	0	0
OP	0	0
OQ	0	0
OR	0	0
OS	0	0
OT	0	0
OU	0	0
OV	0	0
OW	0	0
OX	0	0
OY	0	0
OZ	0	0
PP	0.0164348925410872	0.0164348925410872
PQ	0.179818887451488	0.0375722543352601
PR	0.0175763182238668	0.0656660412757974
PS	0.0633934120571784	0.103552077062011
PT	0.101866251944012	0.0529100529100529
PU	0	0
PV	0.175767030681227	0.0263838592860838
PW	0.0566801619433198	0
PX	0	0
PY	0.103362391033624	0.0235017626321974
PZ	0	0
QQ	0.0902036857419981	0.0902036857419981
QR	0.0158371040723982	0.269230769230769
QS	0.0241860465116279	0.137223974763407
QT	0.0378548895899054	0.116182572614108
QU	0	0
QV	0.0497118155619597	0.0564399421128799
QW	0.0516431924882629	0.0220994475138122
QX	0	0
QY	0.0390977443609023	0.079295154185022
QZ	0	0
RR	0.010752688172043	0.010752688172043
RS	0.461538461538462	0.0295176385889129
RT	0.166666666666667	0.028999064546305
RU	0	0
RV	0.194444444444444	0.0180236171535115
RW	0.3	0.0149253731343284
RX	0	0
RY	0.113207547169811	0.0314465408805031
RZ	0	0
SS	0.0887223974763407	0.0887223974763407
ST	0.110629067245119	0.065356004250797
SU	0	0
SV	0.139554794520548	0.0150695517774343
SW	0.0793650793650794	0.0139275766016713
SX	0	0
SY	0.10580204778157	0.0400696864111498
SZ	0	0
TT	0.0940594059405941	0.0940594059405941
TU	0	0
TV	0.108726752503577	0.0315442561205273
TW	0.0798611111111111	0.0241379310344828
TX	0	0
TY	0.0909090909090909	0.0494623655913978
TZ	0	0
UU	0	0
UV	0	0
UW	0	0
UX	0	0
UY	0	0
UZ	0	0
VV	0.0611150822015726	0.0611150822015726
VW	0.0546623794212219	0.0375
VX	0	0
VY	0.0444839857651246	0.0672757475083056
VZ	0	0
WW	0.0266666666666667	0.0266666666666667
WX	0	0
WY	0.0159574468085106	0.0641025641025641
WZ	0	0
XX	0	0
XY	0	0
XZ	0	0
YY	0.0620689655172414	0.0620689655172414
YZ	0	0
ZZ	0	0
